customer_id,full_name,email,phone,alt_phone,dob,gender,address,city,state,country,zipcode,signup_date,last_purchase_date,total_orders,total_spent,preferred_channel,is_active,notes,marketing_opt_in,loyalty_tier,device_type,ip_address,latitude,longitude,internal_id,legacy_code,tmp_score,random_blob,tracking_cookie,third_party_id
6425, Rohan Subramanian,rohan-subramanian@outlook.com,7905963037,6177514179,1975-10-29,Male,"253, Brigade Rd",Mumbai,MH,India,339982,2020-11-30,2025-01-28,5,10134.15,Whatsapp,Y,Call after 6PM,True,Silver,Android,70.231.191.177,16.147179,70.307881,INT-228035,LC-988,64.38,wBzctidO6NO86BlO,,TP-5635
8388,Meera Pillai, meera_pillai@yahoo.com,8746904261,,1997-07-22,Male,"137, Anna Salai",Kochi,KL,India,773342,2021-12-08,2023-04-25,5,3685.9,Phone,True,Wrong email?,True, None,iOS,172.49.150.173,13.359648,71.061402,INT-586607,,67.06,,,
3481,Vihaan Gupta,vihaan@outlook.com,(91)7705993199,(91)9138801645,1968-06-03,Other,"86, Brigade Rd",nan,TN,India,490485,2018-11-03,2024-08-06,8,9000.99,Whatsapp,0,Duplicate lead,True,None,Web,148.192.88.55,18.18899,87.969115,INT-565275,,46.76,,eihfsvbmf2yi9ljzsikfasqi,
10430,Sai Sharma,,9866030115,(91)8599927877,1970-06-27,Male,"79, Anna Salai",Ahmedabad,GJ,India,893043,2018-02-04,2022-05-10,11,4455.53, Push,Y,,N,None,Android,217.71.116.98,28.159705,77.788485,INT-716565,LC-503,51.44,,,TP-8603
10924,Karthik Singh  ,karthik1633@example.com,6433816094,,1989-11-28,Other,"126, Park Street",Trichy,TN,India,233659,2025-01-18,,7,7003.72,Phone,False,Call after 6PM,False,None,Android,7.124.32.19,17.633695,71.045681,INT-148973,,66.28,qlpb3MmwgbDxgGDO,rm4258gai6xtun3g05d216hw,
7603,Vivaan Iyer,vivaan@example.com,7225607024,,1983-02-04,Male," 138, Brigade Rd  ", Bhopal  ,MP,India,406753,2018-09-14,2025-06-27,3,8552.81,SMS,True,Duplicate lead,Y,Silver,Web,211.90.110.241,13.067845,69.058168,INT-615650,,46.2,M5e8gyYYGbLL9cDY,,
11815,Arjun Sharma,arjun.sharma@outlook.com,(91)8116730016,,2002-11-24,,"1, Park Street",Jaipur,RJ,India,313592,2019-06-28,2019-12-22,1,5543.98, SMS,1,VIP customer,yes,None,Web,253.126.193.54,8.489551,69.667005,INT-716632,LC-309,51.6,,,
10556,Diya Patel,,(91)6940305319,,1997-08-07,Other,"288, MG Road", nan,GJ,India,988810,2017-02-06,2023-09-22,9,12057.46,Phone,1, Duplicate lead  ,True,Bronze,Web,209.211.227.70,19.661366,85.826868,INT-457653,LC-724,67.59,oqhvmyinMHdN8LZY,,TP-6693
12491,Arjun Khan,arjun1488@outlook.com,9590421098,6001988436,1998-12-18,Male,"165, MG Road",Indore,MP,India,736003,2023-05-05,2025-08-17,7,9242.03,Phone,True, Duplicate lead  ,yes,Silver,Android,185.116.56.156,21.570364,86.146545,INT-367494,,56.7,,,TP-5931
8647,Pari Gowda,pari.gowda@yahoo.com.com,(91)6000844275,,1979-12-16,Other,"4, CG Road",nan,GJ,India,700946,2018-08-12,2018-12-05,6,3731.23,Email,True,Call after 6PM,False,Silver,Android,36.48.225.20,19.868383,86.617481,INT-850910,,57.16,,,
14967,Vihaan Gupta,vihaan9856@ksrdatavizon.in,(91)7553145597,,,Male,nan  ,Delhi,DL,India,909839,2022-03-28,2022-10-11,8,3964.36,Whatsapp,1,,Y,None,Web,87.153.210.187,12.389342,69.765883,INT-160927,,40.44,,mxe1iklx7o1ot638o62e044e,
2625,Pari Reddy, pari_reddy@yahoo.com,8032944238,,1970-01-22,Other,"256, FC Road",Jaipur, nan  ,India,243380,2017-05-12,2019-03-01,8,2371.55, Whatsapp,N,,no,None,iOS,217.174.32.44,20.885867,82.341664,INT-501269,LC-211,38.19,,,
2671,Vivaan Khan,vivaan.khan@example.com.com  ,(91)7927594616,8812096150,1979-03-19,Male,"6, Banjara Hills", Hyderabad,TS,India,277663,2025-06-24,2025-08-09,4,8080.49,Push,1,Duplicate lead,N,Silver,Android,230.207.132.217,13.210456,71.867014,INT-164000,,65.66,,,TP-7858
1988,Vihaan Verma,vihaan6828@example.com,,,1981-06-06,Other,"213, Banjara Hills",Bhopal,MP,India,070366,2022-07-18,2025-08-05,0,4697.34,Whatsapp,True,Duplicate lead,False,Silver,Web,65.171.228.9,20.260479,84.514605,INT-598325,,50.67,,wbqjtj2c1pqx31ya4ghq1j3o,
8104,Sai Iyer,sai3174@gmail.com,8964246449,,1976-12-10,Other,"50, Anna Salai",Kolkata, WB  ,India,912425,2021-04-23,2025-08-27,2,2868.67,Whatsapp,1,Wrong email?,no,Bronze,Android,244.82.62.45,23.670536,72.269139,INT-592771,,44.69,KefrhclJ9af3D4NT,,
5793,Arjun Chettiar, arjun.chettiar@outlook.com.com,(91)9724615821,,1998-05-06,Other," 234, Anna Salai",Kolkata, WB,India,423627,2018-12-20,2025-02-08,4,4357.87,Push  ,0,,N,Silver,iOS,7.139.237.76,25.301744,82.30286,INT-732717,,39.45,2JzYS9T9FYPhWs9I,,
4654,Ishaan Das,ishaan4601@outlook.com,7575862738,,1993-10-02,Female,"297, Brigade Rd",Madurai,TN,India,733906,2024-02-19,2025-08-29,7,3280.05,SMS,False,Duplicate lead,yes,None,Web,122.23.168.76,11.143238,69.332026,INT-635804,,51.17,hrMIAsuUj8HEEvGE,,TP-7701
1354,Arjun Gowda, arjun@outlook.com,(91)9992162042,,1985-02-03,Male,"211, Anna Salai", nan,GJ,India,946225,2024-04-16,2025-01-25,7,6152.81,Push,N,,N,None,iOS,116.165.184.75,12.046981,71.000407,INT-629900,,37.84,,,TP-2463
4685, Vihaan Chatterjee  ,vihaan7422@ksrdatavizon.in  ,,,1978-10-23,Male," 221, FC Road",Vizag,AP,India,124749,2024-11-20,2025-08-09,5,8961.28,Push,0,Duplicate lead,True,Bronze,Android,155.102.155.100,25.862229,81.535162,INT-878502,,39.07,,,
6848,Anika Pillai,anikapillai@example.com ,7065424124,,,Female,"92, Brigade Rd",Mumbai,MH,India,173258,2021-03-07,2024-07-13,8,3806.86,SMS,True,,False,Gold,iOS,173.34.224.182,23.113537,76.368666,INT-827891,,41.75,,,
9411,Aarav Das,aarav.das@ksrdatavizon.in,9522870529,,1989-08-27,Female,"147, CG Road  ",Coimbatore,TN,India,323847,2017-05-23,2024-03-19,6,12944.4,Whatsapp,0,VIP customer,yes, None,Web,10.117.53.117,21.688954,81.662441,INT-176665,LC-887,66.35,RGggDN5FOaZnQFES,,TP-1643
5033,Pari Singh  ,pari-singh@gmail.com,7273659161,,1996-12-25,Female,"122, Banjara Hills",Trichy,,India,830340,2020-09-29,2023-11-11,5,7062.14,Email,0,,True, Platinum,Android,5.223.197.19,25.211815,81.490506,INT-263122,,46.48,0qMGcRrGeYzqRwog,,
7263,Sai Iyer, nan  ,9953269160,(91)8426369417,1977-02-15,Female,"158, CG Road",Madurai,TN,India,652263,2018-07-19,2022-10-08,2,1556.8,SMS,True,,True,None,Android,140.228.252.47,20.890317,81.935489,INT-135650,,33.25,PI1ebrIaWR4xABJ0,,TP-1918
3023,Anaya Subramanian, anaya_subramanian@outlook.com,7466218903,8218322008,1978-07-05,Female,"112, CG Road",Trichy,TN,India,334557,2020-07-22,2021-09-29,6,5495.92,SMS,False,,False, Bronze,iOS,224.95.214.121,10.664343,87.695311,INT-315065,,34.02,,,
7925,Meera Nair,meera@@yahoo.com,9282630584,(91)8102341318,1980-12-18,Other,"12, Anna Salai",Bhopal,MP,India,445360,2020-06-27,2023-07-30,4,8361.47,SMS,1, Wrong email?  ,N,None,Android,172.47.29.233,9.431428,73.817547,INT-223957,,39.31,,,TP-8681
8686,Arjun Mukherjee, arjun_mukherjee@outlook.com,6803231061,(91)7835155538,1973-08-31,Female,"149, Brigade Rd",Mysuru,KA,India,842999,2020-12-15,2021-09-10,7,8178.5,SMS,N,,True,None,Android,158.169.99.4,22.40542,74.986209,INT-975426,,82.23,,,TP-6762
8423,Aditya Chettiar,adityachettiar@ksrdatavizon.in ,7485236687,(91)9144689575,,Other," 53, Banjara Hills",Coimbatore,TN,India,135933,2025-01-12,,7,14059.26,Email,True, ,False,None,Web,159.228.215.88,21.681302,71.989589,INT-577533,LC-103,60.52,,,TP-7418
1747,Ishaan Prasad,,9812925650,,1968-04-01,Other,"184, MG Road",Chennai,TN,India,668846,2018-03-19,2022-02-22,8,7591.26,Whatsapp,False,,True,Gold,Android,207.91.145.226,26.740888,74.099837,INT-611046,,55.79,,,
9908,Aadhya Singh, aadhya@ksrdatavizon.in  ,8219506916,,2004-02-15,Other,"243, FC Road",Mysuru,KA,India,338217,2025-08-14,2025-08-12,3,4019.35,Whatsapp,1,,N,Silver,Android,45.41.213.42,15.153453,75.464459,INT-939625,,44.99,,,TP-2243
13372,Vivaan Gupta, vivaan2514@ksrdatavizon.in,(91)9666783968,,1976-12-21,Male,"51, Brigade Rd",Lucknow, UP,India,316863,2020-04-01,2020-09-12,7,5368.73,SMS,N,Duplicate lead,no, Bronze  ,Android,188.83.44.178,21.5506,74.23232,INT-685321,,69.61,,,TP-4772
7738, Ishaan Reddy,ishaan@example.com,6214933827,,1968-03-27,Female,"168, Brigade Rd",Pune,MH,India,824724,2021-12-03,2025-08-23,3,2346.91,SMS,0,Wrong email?,yes,None,Web,252.98.125.192,26.105092,68.983631,INT-356873,,49.14,kIhg76wk03HJOMbL,,
10981,Aadhya Singh,aadhya.singh@example.com.com,(91)6306889384,,1992-07-16,Other,"81, FC Road",Indore,MP,India,161270,2025-01-11,,2,3410.79,Phone,Y,,Y,None,iOS,194.171.41.95,12.19415,69.382781,INT-549773,LC-265,41.5,,ccrqg0ihdh5mxbkgdz2mpmje,TP-8694
1236,Isha Chatterjee  , ishachatterjee@ksrdatavizon.in   ,6097501808,,1978-03-01,Female,"287, Brigade Rd", Surat  ,,India,041442,2021-04-15,2024-07-13,7,3952.01, Whatsapp  ,0,,yes,Platinum,Android,77.245.245.247,24.790591,78.769112,INT-576581,,34.12,,,
9021,Pari Chettiar, pari-chettiar@outlook.com  ,6739156693,,1981-10-31,Female,"225, CG Road",Pune, MH  ,India,417166,2021-09-15,2024-03-18,2,2386.48,Phone,True,Duplicate lead,yes,None,Android,189.26.69.4,10.931704,69.881863,INT-304886,LC-757,47.21,DS0hF7Oup8OszgJO,2n8o7r9v11kialklw3ga7mrm,TP-2711
1075,Pari Menon,pari.menon@yahoo.com.com,(91)7919459096,,,Female,"217, FC Road",Mumbai,MH,India,669466,2024-04-06,,5,7921.36,Push,0,Call after 6PM,Y,None,iOS,1.127.118.189,16.721914,77.223167,INT-113498,,49.51,i1PdTKIWLNK3ygL6,,
9319,Pari Mukherjee,pari.mukherjee@outlook.com.com,(91)6616322178,(91)8732712751,2003-01-21,," 197, Banjara Hills  ",Trichy,TN,India,034595,2021-04-20,2024-12-30,7,4212.16,Push,N,,yes,None,Android,157.40.127.138,13.684333,86.398466,INT-534217,LC-963,44.54,,yelbd6xdbarfy9owlchp0ody,
14411,Sai Singh,sai.singh@outlook.com,7350256236,7366653621,1968-03-02,Female,"257, Anna Salai", Lucknow,UP,India,163826,2018-06-17,2019-09-07,8,7468.02,Email,False,,yes,None,iOS,118.62.21.237,14.067143,70.849353,INT-345436,LC-527,28.7,,,
13490,Anika Verma,anika@@example.com,9482147355,,1986-03-11,Male,"21, MG Road",Coimbatore,TN,India,647497,2022-02-22,2025-08-18,7,11280.96,Phone,Y,,yes,Bronze,Android,117.129.144.30,26.969778,86.982131,INT-799403,,36.36,,,
13897,Ishaan Prasad  ,,(91)6310705922,,1987-10-13,Female,"233, CG Road",Delhi,DL,India,711698,2024-01-12,2025-08-12,1,4230.83,SMS,N,,N,Silver,Android,216.227.218.169,19.261119,75.365154,INT-138981,,42.4,blDj0Kgq2u0JdBYL,,
2240,Rohan Verma,rohan3044@example.com,(91)8914077259,,1990-04-22,Male,"57, Banjara Hills",Hyderabad,TS,India,,2017-11-18,2022-01-03,4,10266.19,Phone,False,Duplicate lead,no,Silver  ,Web,118.14.216.184,17.445212,82.335781,INT-968407,,47.64,,,
2912,Arjun Prasad, arjun_prasad@ksrdatavizon.in,,,1972-01-11,Female,, Lucknow  ,UP,India,657578,2019-03-04,2022-09-07,4,1892.45,Email,1,Duplicate lead,Y,Gold,iOS,141.217.65.189,23.338961,84.096793,INT-305702,,51.8,,,TP-9159
4705, Isha Iyer,,(91)9271964680,(91)9501123794,1967-11-05,Other,"254, CG Road",Pune,MH,India,056367,2022-03-21,,4,6459.27, Email  ,0,  ,True, Bronze  ,Web,224.173.88.98,27.474923,73.528162,INT-695775,,48.34,,,
2825, Isha Verma,isha.verma@ksrdatavizon.in,9536995088,,,Female,"266, Park Street",Coimbatore, TN  ,India,132616,2023-08-04,,7,14779.4,Push,N,,True,None,Android,250.36.165.187,27.704159,69.737485,INT-325047,,43.88,,,TP-8006
7872, Ishaan Das  ,ishaan@ksrdatavizon.in,6832219343,,1979-06-03,Female,"152, CG Road",Hyderabad,TS,India,198688,2019-10-08,2024-06-27,4,2930.12,SMS,0,Wrong email?,Y,None,Android,232.184.200.249,13.537254,87.284336,INT-935687,,72.56,OTgyM7nbsUHVLItK,,
6328,Pari Chettiar, pari.chettiar@gmail.com,7112112969,7180020083,1968-02-25,,"202, Brigade Rd",Bengaluru  , KA,India,039214,2017-09-11,2019-09-24,4,2409.14,Email,Y,,True,Silver,Web,37.38.191.200,12.452941,75.100252,INT-341389,LC-957,73.6,,,
12284,Rohan Prasad  ,rohan@@example.com,7859279261,7344634917,1977-01-25,Male,"224, CG Road",Kochi,KL  ,India,386826,2018-05-25,2020-01-08,6,6745.52,Email,0,Call after 6PM,False,None,Web,143.5.241.122,22.050892,84.178219,INT-986509,,27.96,,,TP-9492
3475,Anaya Iyer,anayaiyer@yahoo.com ,9078492136,,,,,Bhopal,MP,India,456311,2024-04-05,2025-08-02,5,3979.16,Phone,N,Wrong email?,no,Platinum,iOS,45.138.102.192,18.143318,84.476971,INT-407538,,46.05,TFqf0nOsKMQ1cGuQ,,
6732,Rohan Chatterjee,rohan.chatterjee@gmail.com.com,9605666648,(91)8838455441,,Female,"104, Park Street",Bengaluru,KA,India,013228,2019-05-31,2023-05-24,5,8360.54,Whatsapp,N,Duplicate lead,yes,None,Web,193.179.233.219,20.320086,72.283161,INT-128895,,64.79,,,
5721,Pari Singh,pari.singh@gmail.com,8195943942,,1997-07-01,Other, nan, Pune  ,MH,India,302454,2017-01-06,2022-11-17,4,12637.63,Phone,False,Duplicate lead,Y, Bronze  ,Web,134.245.179.31,17.84508,79.698163,INT-952046,,44.5,,,TP-8229
14605,Vihaan Rao,vihaan.rao@yahoo.com  ,(91)7091337517,,1965-05-08,Female,"261, MG Road",,,India,998301,2018-04-04,2024-10-26,10,14463.71,SMS,0,Wrong email?,True,Silver,Android,221.220.194.208,26.545238,72.123671,INT-854220,,73.55,,,
12959,Krishna Das,krishna4567@gmail.com,7925978571,(91)7759309700,1983-07-02,Male,"286, FC Road",Kochi,KL,India,272629,2020-09-25,2025-08-23,5,8749.51,Phone,0,,False,Bronze,Android,252.102.203.132,11.963719,80.821861,INT-712839,,36.05,37ZfYZ4aF6ZvG3Ux,,
12907,Krishna Gupta,krishna.gupta@gmail.com,7445466450,,1980-04-23,,"250, Anna Salai",Kochi, KL,India,552809,2021-04-10,,6,11804.98,Whatsapp,False, ,no,Gold,Web,14.128.10.34,13.716963,76.48174,INT-436697,,54.0,,,
14633,Nisha Khan, nisha-khan@yahoo.com,,(91)9715041609,1996-12-19,Male,,Lucknow,UP,India,038105,2019-10-24,2024-01-11,7,1596.91,Push,1,,Y,Gold  ,Android,220.103.22.115,13.520762,74.830027,INT-476066,,35.81,,,
11485,Vihaan Chatterjee,vihaan@ksrdatavizon.in,9559006037,,1968-08-19,Female,"118, Anna Salai",Jaipur,RJ,India,087487,2021-09-17,2025-08-07,3,12279.06,Whatsapp,1,,False,Silver,iOS,78.62.8.141,9.348021,76.967457,INT-857591,LC-780,68.89,XTqcGYrnMnGDaws1,fce0bt264hlqi8a289cu0wj4,
5076,Aditya Sharma,aditya788@gmail.com,8908899878,,1975-04-28,Male,"243, Brigade Rd",Surat,GJ,India,320385,2023-09-11,2025-08-03,7,4515.06,Push,1,,yes,Platinum,iOS,50.194.133.14,16.189347,84.145758,INT-843394,LC-818,56.5,,,
3394,Diya Mukherjee,diya@ksrdatavizon.in,(91)7522298146,,,Female,"297, Brigade Rd",Coimbatore  ,TN,India,665250,2017-09-25,2019-12-25,4,6713.88,Whatsapp,False,Call after 6PM  ,Y,None  ,Web,41.158.144.71,18.654364,77.532222,INT-433801,,34.51,,,TP-4388
4331,Sai Sharma,,(91)9069671606,,1980-04-17,Male,"150, Park Street",Ahmedabad,GJ,India,005227,2020-06-17,2024-04-19,4,8050.27,Phone,Y,,no,Silver,iOS,84.156.40.206,9.980071,82.86553,INT-795495,LC-205,49.26,pJPWknOLA4HxNbT5,,
9055,Krishna Menon, krishna@@ksrdatavizon.in,9645155059,(91)7340051881,2002-05-19,Other,"129, CG Road  ",Pune, MH,India,542909,2018-02-19,2023-01-21,4,9181.78,SMS,0, Call after 6PM,True,None,Android,11.27.51.15,26.681121,79.097829,INT-987638,,42.57,,,
8113,Diya Khan,,7389222585,,,Female,"156, Banjara Hills",Indore,MP,India,672931,2017-11-09,2020-02-03,9,10901.46, Push  ,0,Wrong email?,Y, Bronze  ,Web,40.175.6.9,13.421826,75.94524,INT-288422,,52.09,UnuW8wa71tbOlidm,,
8063,Aditya Gupta,aditya-gupta@yahoo.com,9750021662,(91)8573475584,2002-12-03,Male," 70, CG Road",Hyderabad,TS,India,079416,2020-01-13,2020-10-23,4,4063.99,Whatsapp,Y,VIP customer,yes,None,Android,161.63.227.156,10.064839,85.371969,INT-738956,,66.95,TeYCsAoDrgLIFdRz,,
39, Ishaan Khan,ishaan.khan@outlook.com,9417877761,,,Female,"140, Banjara Hills",Madurai,TN,India,993274,2021-09-14,2021-12-26,2,3036.1,Whatsapp,1,,Y,None,Android,138.218.175.205,9.281358,72.811246,INT-411584,,60.88,,,TP-5984
10421,Rohan Singh, rohan_singh@gmail.com,7763360919,(91)6842587227,1991-09-09,Other,"59, MG Road",Bengaluru,KA,India,390108,2017-03-11,2017-12-02,4,6104.05,Push,N,VIP customer,Y,Silver,Web,192.93.24.143,18.066105,75.860311,INT-658912,,53.98,,,
9711,Isha Patel,ishapatel@outlook.com ,9990997564,,1969-08-10,Male,,Bengaluru,KA,India,437770,2023-02-15,,6,5262.76, Whatsapp  ,False,Call after 6PM,True,None,Android,3.137.34.135,26.69191,86.147101,INT-473566,LC-670,84.63,,,
8696,Aditya Patel,,,,1991-11-02,Female,"293, Banjara Hills",Delhi,DL,India,611125,2023-10-07,,1,2887.69,Email,True,,N,None,Android,141.44.118.81,21.019118,82.964446,INT-297389,,29.25,,jiy4x3b8htrkc3mrqzq95nqy,TP-3171
9150, Anaya Prasad  ,anaya-prasad@yahoo.com,8141085393,(91)6819953210,1978-12-06,Other,"182, Brigade Rd",Kochi,,India,927492,2018-11-16,2021-08-21,7,8645.18,Email,1,Wrong email?,N,None,Web,128.126.90.198,9.951729,87.830752,INT-356775,LC-536,17.29,,,
13867,Aditya Prasad, aditya_prasad@yahoo.com,(91)6109776214,,2005-03-22,Female,"294, Banjara Hills",Pune,MH,India,093637,2023-09-22,2024-09-11,2,6259.09,Push,Y,,False,None,Web,252.189.88.23,15.71319,78.99556,INT-163827,,55.17,,,
129,Sai Reddy, sai.reddy@ksrdatavizon.in.com  ,8731351936,,1968-12-30,Female," 56, Anna Salai",Kochi,KL,India,612637,2019-12-16,2022-06-19,10,3176.29,Push,Y,Call after 6PM,Y,Bronze,Web,107.237.71.183,9.889149,75.610829,INT-218082,LC-270,35.95,,u8odn0vx1x24bqqa8hg6yg0j,
13387,Vihaan Reddy, vihaan@@ksrdatavizon.in  ,7922580485,,1994-07-15,,"151, CG Road",Madurai,TN,India,246455,2023-11-28,2025-06-18,3,1698.34,Email,Y,Call after 6PM,Y, Silver,Web,101.69.169.211,10.430969,85.991387,INT-982796,,45.2,,,
11198,Aarav Subramanian,aarav@@example.com,7444293669,,1991-11-30,Male,"187, FC Road",Indore,MP  ,India,884816,2018-03-06,2023-01-11,9,8655.26,SMS,Y,,yes,None,Web,214.70.180.193,26.027891,84.650039,INT-130406,LC-658,30.92,,,
5780,Rohan Menon,rohanmenon@ksrdatavizon.in ,(91)9415885461,7509752507,2004-10-06,Male,,Kolkata  ,WB,India,005863,2024-04-19,2025-08-15,4,7950.56,Phone,1,VIP customer,no,Gold,Web,163.31.120.178,9.711407,79.642926,INT-399658,,56.54,,,TP-7463
9931,Vivaan Das,vivaan@ksrdatavizon.in,7816633629,(91)6102387580,1965-07-05,Female,"248, Anna Salai",Pune,MH,India,177651,2018-09-13,2023-08-24,4,8911.33,Push,Y,Wrong email?,True,Bronze,Android,35.51.10.241,25.441817,82.946641,INT-298311,,66.71,,,TP-8365
11756,Ishaan Das,ishaan-das@example.com,6443104260,,1974-01-30,Other,"119, MG Road",Vizag,AP,India,981418,2024-07-18,2024-08-22,8,10914.86,Whatsapp,N,VIP customer,True,Silver  ,Android,106.75.212.112,9.686492,87.579974,INT-986138,,54.26,,,
5341,Sara Reddy,sara@yahoo.com  ,7482369674,7471383250,1997-01-12,Female,"135, Banjara Hills",Chennai,TN,India,034323,2017-08-05,2023-11-01,7,7495.48,Email,N,,Y,Silver,iOS,124.209.101.194,15.731007,80.132318,INT-396727,LC-368,35.67,,,
6200,Vihaan Sharma,vihaan@yahoo.com,(91)8193542814,,1990-03-01,Other,"45, Banjara Hills",Trichy, TN  ,India,781168,2021-04-13,2024-02-20,5,4794.3, Email  ,True,Wrong email?,yes,None,Web,61.51.170.17,11.249883,70.445181,INT-702517,,75.28,,,
3339,Aarav Reddy,,(91)9502242175,,1973-04-28,Other," 33, CG Road",Mysuru, nan,India,091348,2017-02-28,2019-08-12,4,5323.93,Phone,0,Call after 6PM,N,Silver,iOS,110.126.28.247,25.124598,77.402983,INT-383995,,52.37,,,
11714,Rohan Gowda,rohangowda@example.com ,6385990860,,1979-12-14,,"197, Banjara Hills", Pune,MH,India,908564,2023-06-20,2025-08-03,9,1495.26,Email,False,VIP customer  ,True,None,Android,127.21.121.53,22.042538,87.395978,INT-730788,,28.21,,,
11627,Vivaan Nair,vivaan@@example.com,,(91)7510516467,1991-03-16,,"264, MG Road",Jaipur,RJ,India,633490,2020-10-19,2022-05-10,2,3332.83,Email,True,VIP customer,no,Bronze,Web,101.147.82.57,25.940069,80.873025,INT-404941,LC-730,38.59,,,
4549,Sara Prasad,sara.prasad@yahoo.com.com,7517707647,8394308623,1983-10-13,Male,"148, Banjara Hills  ",Surat,GJ,India,500318,2017-06-01,2023-08-27,6,8144.6,Whatsapp,0, ,Y,Silver,Web,77.146.80.13,21.541957,79.926093,INT-676533,LC-233,48.84,,,
14580,Sai Subramanian,saisubramanian@outlook.com ,6287173402,(91)7169950353,1972-11-17,Male,"112, Banjara Hills", Chennai,TN,India,914635,2020-10-23,,3,10150.09,Phone,0,Wrong email?,no,Platinum,Android,88.84.15.116,22.092015,82.214558,INT-650721,LC-796,36.51,,,
9828,Vihaan Verma,vihaan.verma@yahoo.com.com,6953004234,,1987-11-19,Male,"175, Anna Salai",Indore,MP,India,039508,2022-02-01,,3,8674.72,Whatsapp,Y, Wrong email?  ,N, None,iOS,235.165.246.212,26.932934,68.122849,INT-298227,LC-881,70.56,,ob54c0tqonnk4r0om3f83nkq,
5316,Rohan Nair,rohan.nair@ksrdatavizon.in,9439888939,,1997-07-16,Other,,Jaipur  ,RJ,India,939327,2024-12-08,2025-08-24,8,11944.37,Whatsapp,1,,True,None,iOS,200.236.220.115,21.553283,85.15668,INT-416760,LC-902,53.32,,sgo0k57d252z69x4zt2x5pjl,
8805,Arjun Pillai,  arjun_pillai@example.com  ,6901618518,,1990-07-27,Female,"180, Brigade Rd", Ahmedabad  ,GJ,India,877917,2020-04-25,2024-11-01,6,3900.98,SMS,0,VIP customer,yes,Bronze,Android,143.57.3.189,13.999697,87.261646,INT-539792,,47.77,,,
6805,Sara Patel,sara-patel@gmail.com,7684827838,7817803867,1982-01-02,Female,"174, FC Road",Bhopal,MP,India,116197,2023-09-13,2024-07-18,6,6920.08,Push,False,,N,None,Android,83.16.113.244,18.104758,86.362942,INT-121884,LC-515,44.91,,,TP-7601
3454,Anika Subramanian  ,anika8038@yahoo.com,(91)6869637471,,1984-08-19,Male,,Trichy,TN,India,974605,2017-07-14,2019-01-11,4,6108.81,Whatsapp,0,Call after 6PM,yes,None,Android,19.148.36.99,22.924524,73.954972,INT-738485,,63.21,,,TP-1640
11738,Sara Prasad,sara.prasad@outlook.com,(91)9151488864,,1973-09-23,Other,"172, Brigade Rd",Trichy,TN,India,507926,2021-03-29,2022-06-22,3,7235.79, Phone,False,Call after 6PM,False,Bronze,Web,71.250.113.210,24.573643,79.403154,INT-257782,,56.45,YbCdGN4GOGP8PYst,7ga9e5gegqwhtajt9gljbt4f,
11847,Ishaan Kulkarni,ishaan@@example.com,(91)9214953277,,1979-03-25,Female,"141, Brigade Rd",Lucknow, UP,India,049823,2022-12-20,2024-09-18,6,11413.4,SMS,0,VIP customer,N, Bronze,iOS,155.242.75.210,11.865316,68.21348,INT-591473,,72.57,PaMcgznJ7qaHKy87,,TP-7565
13089,Pari Das,,9350977277,,2001-04-21,Female," 97, FC Road  ", Madurai  ,TN,India,709682,2021-06-30,,2,9769.5,Push,1,Wrong email?,N,None,Android,92.193.139.20,19.689553,69.758785,INT-828004,,45.68,,uwrrq2159azyc0h10dzw8r7t,
790,Sara Chettiar  ,sara@@gmail.com,6791188266,,1976-05-21,Female,"272, CG Road",Lucknow,UP,India,686416,2017-09-24,2022-05-03,4,3690.48,SMS,True,Duplicate lead,False,None,iOS,,15.964813,74.146128,INT-104710,,44.7,,,
2978,Anaya Reddy,anaya3524@yahoo.com,(91)8640000838,9274570921,1979-03-29,Female,"142, MG Road",Jaipur,RJ,India,655240,2023-08-17,2023-09-14,10,9990.24,Phone,N,VIP customer,yes,None,Web,121.205.155.244,21.517258,73.804378,INT-912411,LC-380,53.42,,,TP-4218
4754,Aarohi Nair,aarohi.nair@example.com,9828748631,,1974-06-06,Female,"247, CG Road",Pune,MH  ,India,173231,2021-08-18,2024-06-11,6,12305.8,SMS,N,VIP customer,no,None,Web,,26.949263,76.812998,INT-111276,,50.77,,,
6374,Vihaan Gowda,vihaan-gowda@gmail.com,(91)7464118813,9338517098,1978-09-28,,"64, CG Road",Chennai,TN,India,085528,2023-04-23,2025-08-27,4,8645.54,Phone,N,Wrong email?,False,Silver  ,iOS,101.222.142.226,20.357341,70.177786,INT-420273,LC-753,37.45,c8JWc5ytb544dS0h,,
7939,Anika Gupta  ,anika@gmail.com,7823243163,,1977-12-13,Male,"77, CG Road",Surat,GJ,India,391930,2022-11-30,2023-03-16,6,5293.2, SMS  ,Y,Call after 6PM  ,N,Bronze,iOS,252.177.111.23,18.257149,74.846377,INT-404270,,52.27,8yoWDQDjiAAS1zoM,,
2433,Isha Gowda,isha.gowda@yahoo.com.com,(91)7005829351,,,Male,"12, Banjara Hills", Coimbatore,TN,India,,2017-10-31,2021-04-16,3,5340.47,Phone,True,Wrong email?,N,None,Android,26.32.176.32,9.374224,86.024217,INT-147281,LC-499,60.43,,,TP-1061
